TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y,CRIME_CATEGORY
Break and Enter Commercial,2020,3,16,13,0,9XX GRANVILLE ST,Central Business District,491141.8781,5458603.6451,Commercial
Break and Enter Commercial,2020,2,26,4,15,9XX GRANVILLE ST,Central Business District,491150.6931,5458612.3947,Commercial
Break and Enter Commercial,2020,4,10,6,36,9XX GRANVILLE ST,Central Business District,491150.6931,5458612.3947,Commercial
Break and Enter Commercial,2020,8,22,15,29,9XX GRANVILLE ST,Central Business District,491150.6931,5458612.3947,Commercial
Break and Enter Commercial,2020,12,6,9,28,9XX GRANVILLE ST,Central Business District,491150.6931,5458612.3947,Commercial
Break and Enter Commercial,2020,11,17,15,16,9XX HELMCKEN ST,Central Business District,490733.6504,5458594.2915,Commercial
Break and Enter Commercial,2020,7,28,5,6,9XX HELMCKEN ST,Central Business District,490785.8877,5458530.5997,Commercial
Break and Enter Commercial,2020,10,24,7,28,9XX HOMER ST,Central Business District,491333.6968,5458370.8423,Commercial
Break and Enter Commercial,2020,9,20,20,15,9XX HORNBY ST,Central Business District,490921.1328,5458667.4089,Commercial
Break and Enter Commercial,2020,3,21,17,15,9XX HORNBY ST,Central Business District,490938.3708,5458684.335,Commercial
Break and Enter Commercial,2020,6,16,9,25,9XX HORNBY ST,Central Business District,490983.6204,5458728.7661,Commercial
Break and Enter Commercial,2020,8,21,7,43,9XX HOWE ST,Central Business District,491006.7888,5458602.6439,Commercial
Break and Enter Commercial,2020,11,4,0,5,9XX JERVIS ST,West End,490492.6689,5459214.2957,Commercial
Break and Enter Commercial,2020,3,16,3,30,9XX JERVIS ST,West End,490516.5773,5459225.031,Commercial
Break and Enter Commercial,2020,11,24,4,50,9XX JERVIS ST,West End,490573.5314,5459287.7921,Commercial
Break and Enter Commercial,2020,11,26,7,0,9XX JERVIS ST,West End,490576.6904,5459284.0198,Commercial
Break and Enter Commercial,2020,11,13,12,15,9XX KINGSWAY AVE,Kensington-Cedar Cottage,493851.9684,5455713.075,Commercial
Break and Enter Commercial,2020,7,3,6,26,9XX KINGSWAY AVE,Kensington-Cedar Cottage,493868.6132,5455701.1034,Commercial
Break and Enter Commercial,2020,11,5,3,8,9XX KINGSWAY AVE,Kensington-Cedar Cottage,493905.0726,5455686.1438,Commercial
Break and Enter Commercial,2020,2,17,1,0,9XX LAGOON DR,West End,489735.4078,5460037.9292,Commercial
Break and Enter Commercial,2020,9,5,23,32,9XX MAIN ST,Strathcona,492745.3985,5458172.8011,Commercial
Break and Enter Commercial,2020,3,18,4,2,9XX MAINLAND ST,Central Business District,491364.9937,5458242.3008,Commercial
Break and Enter Commercial,2020,3,21,22,27,9XX MAINLAND ST,Central Business District,491364.9937,5458242.3008,Commercial
Break and Enter Commercial,2020,5,6,5,15,9XX MAINLAND ST,Central Business District,491438.8659,5458327.549,Commercial
Break and Enter Commercial,2020,10,6,20,38,9XX MAINLAND ST,Central Business District,491438.8659,5458327.549,Commercial
Break and Enter Commercial,2020,11,8,3,0,9XX MAINLAND ST,Central Business District,491438.8659,5458327.549,Commercial
Break and Enter Commercial,2020,4,24,11,14,9XX MAINLAND ST,Central Business District,491444.6122,5458319.8026,Commercial
Break and Enter Commercial,2020,3,28,4,9,9XX NELSON ST,Central Business District,490847.3021,5458716.1672,Commercial
Break and Enter Commercial,2020,8,13,13,14,9XX POWELL ST,Strathcona,493951.5208,5458870.2809,Commercial
Break and Enter Commercial,2020,8,2,3,0,9XX RICHARDS ST,Central Business District,491213.037,5458379.1209,Commercial
Break and Enter Commercial,2020,9,10,0,0,9XX RICHARDS ST,Central Business District,491227.9694,5458407.2934,Commercial
Break and Enter Commercial,2020,11,5,1,6,9XX RICHARDS ST,Central Business District,491227.9694,5458407.2934,Commercial
Break and Enter Commercial,2020,10,25,0,0,9XX RICHARDS ST,Central Business District,491277.3697,5458444.3802,Commercial
Break and Enter Commercial,2020,11,20,0,0,9XX RICHARDS ST,Central Business District,491277.3697,5458444.3802,Commercial
Break and Enter Commercial,2020,3,18,6,51,9XX ROBSON ST,Central Business District,491089.0072,5458929.7433,Commercial
Break and Enter Commercial,2020,3,18,9,57,9XX ROBSON ST,Central Business District,491089.0072,5458929.7433,Commercial
Break and Enter Commercial,2020,3,19,5,29,9XX ROBSON ST,Central Business District,491089.0072,5458929.7433,Commercial
Break and Enter Commercial,2020,3,23,2,34,9XX ROBSON ST,Central Business District,491089.0072,5458929.7433,Commercial
Break and Enter Commercial,2020,9,14,2,53,9XX ROBSON ST,Central Business District,491095.9656,5458923.2132,Commercial
Break and Enter Commercial,2020,5,23,3,52,9XX ROBSON ST,Central Business District,491131.448,5458902.4547,Commercial
Break and Enter Commercial,2020,5,30,13,2,9XX ROBSON ST,Central Business District,491131.448,5458902.4547,Commercial
Break and Enter Commercial,2020,6,18,5,31,9XX ROBSON ST,Central Business District,491131.448,5458902.4547,Commercial
Break and Enter Commercial,2020,7,3,4,50,9XX ROBSON ST,Central Business District,491131.448,5458902.4547,Commercial
Break and Enter Commercial,2020,7,10,4,32,9XX ROBSON ST,Central Business District,491131.448,5458902.4547,Commercial
Break and Enter Commercial,2020,8,9,17,53,9XX SEYMOUR ST,Central Business District,491143.2551,5458445.5795,Commercial
Break and Enter Commercial,2020,5,10,0,0,9XX SEYMOUR ST,Central Business District,491198.775,5458513.8645,Commercial
Break and Enter Commercial,2020,9,19,23,42,9XX SEYMOUR ST,Central Business District,491222.3293,5458524.4412,Commercial
Break and Enter Commercial,2020,6,8,5,20,9XX SEYMOUR ST,Central Business District,491239.4264,5458541.4923,Commercial
Break and Enter Commercial,2020,1,5,1,13,9XX UNION ST,Strathcona,493929.9512,5458289.7416,Commercial
Break and Enter Commercial,2020,9,2,12,30,9XX W 10TH AVE,Fairview,490814.0536,5456642.0227,Commercial
Break and Enter Commercial,2020,7,21,14,14,9XX W 10TH AVE,Fairview,490814.8386,5456641.9975,Commercial
Break and Enter Commercial,2020,4,9,13,0,9XX W 13TH AVE,Fairview,490825.8744,5456329.9871,Commercial
Break and Enter Commercial,2020,4,8,21,0,9XX W 13TH AVE,Fairview,490880.467,5456328.6121,Commercial
Break and Enter Commercial,2020,4,16,0,0,9XX W 16TH AVE,South Cambie,490772.5247,5456041.3184,Commercial
Break and Enter Commercial,2020,11,30,1,6,9XX W 70TH AVE,Marpole,490624.0994,5450641.0996,Commercial
Break and Enter Commercial,2020,4,1,23,11,9XX W 7TH AVE,Fairview,490935.6927,5456941.4042,Commercial
Break and Enter Commercial,2020,12,31,11,30,9XX W 7TH AVE,Fairview,490935.6927,5456941.4042,Commercial
Break and Enter Commercial,2020,4,3,15,47,9XX W 8TH AVE,Fairview,490962.8755,5456839.1713,Commercial
Break and Enter Commercial,2020,3,13,21,45,9XX W BROADWAY AVE,Fairview,490803.126,5456740.8492,Commercial
Break and Enter Commercial,2020,4,15,1,15,9XX W CORDOVA ST,Central Business District,491637.4587,5459386.5999,Commercial
Break and Enter Commercial,2020,3,23,13,0,9XX W CORDOVA ST,Central Business District,491637.4921,5459386.5836,Commercial
Break and Enter Commercial,2020,4,18,9,33,9XX W CORDOVA ST,Central Business District,491637.4921,5459386.5836,Commercial
Break and Enter Commercial,2020,5,22,17,0,9XX W GEORGIA ST,Central Business District,491249.6179,5459030.2409,Commercial
Break and Enter Commercial,2020,9,14,1,20,7XX W BROADWAY AVE,Fairview,491262.0542,5456737.453,Commercial
Break and Enter Commercial,2020,2,7,16,0,7XX W GEORGIA ST,Central Business District,491401.3214,5458865.3307,Commercial
Break and Enter Commercial,2020,7,4,15,0,7XX W GEORGIA ST,Central Business District,491401.3214,5458865.3307,Commercial
Break and Enter Commercial,2020,8,20,7,58,7XX W GEORGIA ST,Central Business District,491401.3214,5458865.3307,Commercial
Break and Enter Commercial,2020,11,24,20,0,7XX W GEORGIA ST,Central Business District,491401.3214,5458865.3307,Commercial
Break and Enter Commercial,2020,1,13,18,0,7XX W GEORGIA ST,Central Business District,491407.7443,5458871.8391,Commercial
Break and Enter Commercial,2020,1,14,18,48,7XX W GEORGIA ST,Central Business District,491407.7443,5458871.8391,Commercial
Break and Enter Commercial,2020,1,27,5,0,7XX W GEORGIA ST,Central Business District,491407.7443,5458871.8391,Commercial
Break and Enter Commercial,2020,2,1,1,25,7XX W GEORGIA ST,Central Business District,491407.7443,5458871.8391,Commercial
Break and Enter Commercial,2020,2,12,16,24,7XX W GEORGIA ST,Central Business District,491407.7443,5458871.8391,Commercial
Break and Enter Commercial,2020,4,8,1,4,7XX W GEORGIA ST,Central Business District,491407.7443,5458871.8391,Commercial
Break and Enter Commercial,2020,5,1,6,0,7XX W GEORGIA ST,Central Business District,491407.7443,5458871.8391,Commercial
Break and Enter Commercial,2020,5,13,4,28,7XX W GEORGIA ST,Central Business District,491407.7443,5458871.8391,Commercial
Break and Enter Commercial,2020,6,6,6,56,7XX W GEORGIA ST,Central Business District,491407.7443,5458871.8391,Commercial
Break and Enter Commercial,2020,6,28,2,25,7XX W GEORGIA ST,Central Business District,491407.7443,5458871.8391,Commercial
Break and Enter Commercial,2020,10,9,12,16,7XX W GEORGIA ST,Central Business District,491407.7443,5458871.8391,Commercial
Break and Enter Commercial,2020,10,22,9,30,7XX W GEORGIA ST,Central Business District,491407.7443,5458871.8391,Commercial
Break and Enter Commercial,2020,12,16,9,9,7XX W GEORGIA ST,Central Business District,491407.7443,5458871.8391,Commercial
Break and Enter Commercial,2020,1,9,2,48,7XX W GEORGIA ST,Central Business District,491409.222,5458870.3802,Commercial
Break and Enter Commercial,2020,2,8,3,34,7XX W HASTINGS ST,Central Business District,491682.5307,5459224.3053,Commercial
Break and Enter Commercial,2020,1,3,3,7,7XX W PENDER ST,Central Business District,491607.731,5459138.511,Commercial
Break and Enter Commercial,2020,11,25,18,36,7XX W PENDER ST,Central Business District,491641.0327,5459106.5195,Commercial
Break and Enter Commercial,2020,4,26,5,28,7XX W PENDER ST,Central Business District,491643.4738,5459104.1741,Commercial
Break and Enter Commercial,2020,10,26,17,0,X N GARDEN DR,Grandview-Woodland,495794.4349,5459124.0942,Commercial
Break and Enter Commercial,2020,11,26,15,47,X NK_LOC ST,Strathcona,492757.4868,5458792.469,Commercial
Break and Enter Commercial,2020,10,24,18,30,X POWELL ST,Central Business District,492441.0042,5458953.2865,Commercial
Break and Enter Commercial,2020,8,8,5,25,X WATER ST,Central Business District,492410.9115,5458973.2148,Commercial
Break and Enter Residential/Other,2020,10,4,18,42,10XX ALBERNI ST,West End,491073.0884,5459108.7547,Residential/Other
Break and Enter Residential/Other,2020,12,24,7,30,10XX BROUGHTON ST,West End,490254.0011,5459164.9647,Residential/Other
Break and Enter Residential/Other,2020,12,24,23,39,10XX BURNABY ST,West End,490480.7113,5458458.8632,Residential/Other
Break and Enter Residential/Other,2020,10,11,22,5,10XX BURNABY ST,West End,490500.2381,5458425.9166,Residential/Other
Break and Enter Residential/Other,2020,4,9,22,47,10XX BURRARD ST,West End,490729.8291,5458622.3417,Residential/Other
Break and Enter Residential/Other,2020,7,17,0,0,10XX BURRARD ST,Central Business District,490736.3424,5458615.9237,Residential/Other
Break and Enter Residential/Other,2020,8,2,3,18,10XX CHILCO ST,West End,489667.3093,5459812.6221,Residential/Other
Break and Enter Residential/Other,2020,7,27,3,15,10XX COTTON DR,Grandview-Woodland,494798.5713,5458176.9094,Residential/Other
Break and Enter Residential/Other,2020,7,2,11,19,10XX E 10TH AVE,Mount Pleasant,493989.4242,5456519.4016,Residential/Other
Break and Enter Residential/Other,2020,3,13,9,18,10XX E 17TH AVE,Kensington-Cedar Cottage,493933.6866,5455845.9367,Residential/Other
Break and Enter Residential/Other,2020,5,22,0,0,10XX E 28TH AVE,Kensington-Cedar Cottage,493947.8356,5454741.3465,Residential/Other
Break and Enter Residential/Other,2020,4,1,0,0,10XX E 38TH AVE,Kensington-Cedar Cottage,493906.9367,5453655.428,Residential/Other
Break and Enter Residential/Other,2020,10,6,10,0,10XX E 50TH AVE,Sunset,493873.306,5452405.1813,Residential/Other
Break and Enter Residential/Other,2020,4,30,10,23,10XX E 7TH AVE,Mount Pleasant,493948.6659,5456834.2914,Residential/Other
Break and Enter Residential/Other,2020,2,5,12,1,10XX E GEORGIA ST,Strathcona,494050.8375,5458395.8498,Residential/Other
Break and Enter Residential/Other,2020,2,29,4,8,10XX E GEORGIA ST,Strathcona,494050.8375,5458395.8498,Residential/Other
Break and Enter Residential/Other,2020,9,17,9,59,10XX E GEORGIA ST,Strathcona,494050.8375,5458395.8498,Residential/Other
Break and Enter Residential/Other,2020,6,14,14,0,10XX E PENDER ST,Strathcona,494066.6526,5458596.9088,Residential/Other
Break and Enter Residential/Other,2020,1,8,20,44,10XX GRANVILLE ST,Central Business District,490985.6552,5458433.6542,Residential/Other
Break and Enter Residential/Other,2020,4,8,19,30,10XX GRANVILLE ST,Central Business District,490985.6552,5458433.6542,Residential/Other
Break and Enter Residential/Other,2020,3,14,21,58,10XX GRANVILLE ST,Central Business District,491000.3223,5458448.6497,Residential/Other
Break and Enter Residential/Other,2020,3,23,12,0,10XX GRANVILLE ST,Central Business District,491000.3223,5458448.6497,Residential/Other
Break and Enter Residential/Other,2020,8,18,4,50,10XX GRANVILLE ST,Central Business District,491000.3223,5458448.6497,Residential/Other
Break and Enter Residential/Other,2020,3,1,19,30,10XX GRANVILLE ST,Central Business District,491016.8336,5458478.6079,Residential/Other
Break and Enter Residential/Other,2020,10,27,11,19,10XX GRANVILLE ST,Central Business District,491016.8336,5458478.6079,Residential/Other
Break and Enter Residential/Other,2020,12,19,12,0,10XX GRANVILLE ST,Central Business District,491016.8336,5458478.6079,Residential/Other
Break and Enter Residential/Other,2020,6,16,9,18,10XX HOWE ST,Central Business District,490912.2593,5458506.0209,Residential/Other
Break and Enter Residential/Other,2020,9,26,0,0,10XX LAURIER AVE,Shaughnessy,490613.5401,5455326.2716,Residential/Other
Break and Enter Residential/Other,2020,10,31,21,30,10XX MAINLAND ST,Central Business District,491297.9586,5458171.3076,Residential/Other
Break and Enter Residential/Other,2020,5,22,2,45,10XX MARINASIDE CRES,Central Business District,491400.6061,5457863.2867,Residential/Other
Break and Enter Residential/Other,2020,3,23,17,0,10XX MATTHEWS AVE,Shaughnessy,490521.2274,5455707.996,Residential/Other
Break and Enter Residential/Other,2020,3,24,17,30,10XX NOOTKA ST,Hastings-Sunrise,496983.1232,5457993.6843,Residential/Other
Break and Enter Residential/Other,2020,7,20,11,11,10XX RICHARDS ST,Central Business District,491184.314,5458363.0835,Residential/Other
Break and Enter Residential/Other,2020,7,10,14,0,10XX W 12TH AVE,Fairview,490683.6645,5456444.2349,Residential/Other
Break and Enter Residential/Other,2020,6,27,15,23,10XX W 13TH AVE,Fairview,490680.3291,5456324.5488,Residential/Other
Break and Enter Residential/Other,2020,11,22,17,0,10XX W 13TH AVE,Fairview,490731.6196,5456332.3816,Residential/Other
Break and Enter Residential/Other,2020,11,24,21,0,10XX W 13TH AVE,Fairview,490731.6196,5456332.3816,Residential/Other
Break and Enter Residential/Other,2020,10,6,22,11,10XX W 33RD AVE,Shaughnessy,490646.06,5454302.1525,Residential/Other
Break and Enter Residential/Other,2020,8,26,5,35,10XX W 33RD AVE,Shaughnessy,490681.1708,5454300.0083,Residential/Other
Break and Enter Residential/Other,2020,9,22,3,11,10XX W 38TH AVE,Shaughnessy,490521.648,5453792.7116,Residential/Other
Break and Enter Residential/Other,2020,7,22,12,45,10XX W 46TH AVE,Oakridge,490530.5424,5452958.937,Residential/Other
Break and Enter Residential/Other,2020,11,28,23,0,10XX W 46TH AVE,Oakridge,490569.3835,5452965.6436,Residential/Other
Break and Enter Residential/Other,2020,6,19,9,51,10XX W 46TH AVE,Oakridge,490625.2218,5452962.1128,Residential/Other
Break and Enter Residential/Other,2020,11,8,19,46,10XX W 50TH AVE,Oakridge,490564.4493,5452559.3011,Residential/Other
Break and Enter Residential/Other,2020,5,12,16,0,10XX W 57TH AVE,Oakridge,490566.8987,5451838.3464,Residential/Other
Break and Enter Residential/Other,2020,12,15,6,20,10XX W 58TH AVE,Marpole,490594.1035,5451715.0871,Residential/Other
Break and Enter Residential/Other,2020,6,16,3,53,10XX W 64TH AVE,Marpole,490505.8517,5451145.5604,Residential/Other
Break and Enter Residential/Other,2020,7,17,7,45,10XX W 8TH AVE,Fairview,490718.0167,5456845.3127,Residential/Other
Break and Enter Residential/Other,2020,3,7,18,0,10XX W PENDER ST,Central Business District,491334.3085,5459373.6824,Residential/Other
Break and Enter Residential/Other,2020,2,26,3,5,10XX W WATERFRONT RD,Central Business District,491440.0383,5459565.7683,Residential/Other
Break and Enter Residential/Other,2020,8,12,18,0,11XX BEACH AVE,West End,490086.1869,5458429.3605,Residential/Other
Break and Enter Residential/Other,2020,9,6,0,0,11XX COMOX ST,West End,490579.7983,5458814.9147,Residential/Other
Break and Enter Residential/Other,2020,4,9,3,0,11XX CONNAUGHT DR,Shaughnessy,490441.4207,5454579.009,Residential/Other
Break and Enter Residential/Other,2020,11,3,0,0,11XX COTTON DR,Grandview-Woodland,494806.782,5457951.0435,Residential/Other
Break and Enter Residential/Other,2020,9,26,22,0,11XX DAVIE ST,West End,490360.0777,5458725.7671,Residential/Other
Break and Enter Residential/Other,2020,8,15,6,50,11XX DAVIE ST,West End,490395.6935,5458702.4941,Residential/Other
Break and Enter Residential/Other,2020,2,6,8,50,11XX E 12TH AVE,Mount Pleasant,494088.1281,5456321.2947,Residential/Other
Break and Enter Residential/Other,2020,3,23,21,22,11XX E 27TH AVE,Kensington-Cedar Cottage,494003.8605,5454869.7782,Residential/Other
Break and Enter Residential/Other,2020,7,3,17,59,11XX E 27TH AVE,Kensington-Cedar Cottage,494065.3888,5454868.0463,Residential/Other
Break and Enter Residential/Other,2020,4,6,5,26,11XX E 49TH AVE,Sunset,494011.1586,5452507.8511,Residential/Other
Break and Enter Residential/Other,2020,3,14,17,50,11XX E PENDER ST,Strathcona,494104.7672,5458595.8997,Residential/Other
Break and Enter Residential/Other,2020,4,24,23,30,11XX E PENDER ST,Strathcona,494130.2684,5458595.2313,Residential/Other
Break and Enter Residential/Other,2020,9,30,21,5,11XX GILFORD ST,West End,489647.8884,5459582.8633,Residential/Other
Break and Enter Residential/Other,2020,12,13,12,8,11XX GRANVILLE ST,Central Business District,490853.6809,5458300.2021,Residential/Other
Break and Enter Residential/Other,2020,8,17,18,14,11XX GRANVILLE ST,Central Business District,490864.1779,5458323.7208,Residential/Other
Break and Enter Residential/Other,2020,9,16,18,0,11XX GRANVILLE ST,Central Business District,490864.1779,5458323.7208,Residential/Other
Break and Enter Residential/Other,2020,3,25,5,30,11XX GRANVILLE ST,Central Business District,490870.5454,5458330.122,Residential/Other
Break and Enter Residential/Other,2020,3,12,8,27,11XX HARWOOD ST,West End,490275.0219,5458512.0511,Residential/Other
Break and Enter Residential/Other,2020,5,23,20,30,11XX HARWOOD ST,West End,490275.0219,5458512.0511,Residential/Other
Break and Enter Residential/Other,2020,1,18,13,0,11XX HORNBY ST,Central Business District,490751.6156,5458494.0611,Residential/Other
Break and Enter Residential/Other,2020,3,1,6,0,11XX HORNBY ST,Central Business District,490765.3084,5458508.2562,Residential/Other
